"Point Cloud CombinedII_Left: 3D PCS Points"
7.3727,0.4372,-11.5318
7.3849,0.4377,-11.5318
7.3971,0.4382,-11.5318
7.4092,0.4390,-11.5319
7.4214,0.4400,-11.5319
7.4336,0.4407,-11.5319
7.4458,0.4414,-11.5319
7.4579,0.4423,-11.5318
7.4680,0.4432,-11.5318
7.4749,0.4438,-11.5318
7.4832,0.4445,-11.5318
7.4945,0.4455,-11.5318
7.5067,0.4467,-11.5318
7.5188,0.4482,-11.5318
7.5310,0.4497,-11.5318
7.5432,0.4510,-11.5318
7.5554,0.4520,-11.5319
7.5676,0.4530,-11.5319
7.5797,0.4541,-11.5319
7.5914,0.4551,-11.5319
7.6001,0.4556,-11.5318
7.6066,0.4559,-11.5318
7.6163,0.4561,-11.5318
7.6285,0.4566,-11.5318
7.6406,0.4574,-11.5318
7.6528,0.4584,-11.5318
7.6650,0.4592,-11.5318
7.6772,0.4596,-11.5318
7.6894,0.4600,-11.5318
7.7015,0.4607,-11.5318
7.7137,0.4616,-11.5319
7.7259,0.4627,-11.5319
7.7381,0.4637,-11.5319
7.7503,0.4646,-11.5319
7.7624,0.4656,-11.5318
7.7739,0.4667,-11.5318
7.7824,0.4676,-11.5318
7.7892,0.4684,-11.5318
7.7990,0.4696,-11.5318
7.8112,0.4711,-11.5318
7.8234,0.4724,-11.5318
7.8355,0.4737,-11.5318
7.8477,0.4753,-11.5318
7.8599,0.4770,-11.5319
7.8720,0.4785,-11.5319
7.8810,0.4795,-11.5319
7.8872,0.4802,-11.5318
7.8965,0.4811,-11.5318
7.9086,0.4822,-11.5318
7.9208,0.4830,-11.5318
7.9330,0.4835,-11.5318
7.9452,0.4839,-11.5318
7.9574,0.4848,-11.5318
7.9695,0.4862,-11.5318
7.9817,0.4881,-11.5318
7.9939,0.4900,-11.5319
8.0031,0.4914,-11.5319
8.0093,0.4924,-11.5319
8.0184,0.4941,-11.5319
8.0305,0.4966,-11.5318
8.0427,0.4988,-11.5318
8.0548,0.5004,-11.5318
8.0670,0.5015,-11.5318
8.0792,0.5025,-11.5318
8.0888,0.5035,-11.5318
8.0953,0.5044,-11.5318
8.1040,0.5059,-11.5318
8.1158,0.5078,-11.5319
8.1279,0.5097,-11.5319
8.1401,0.5114,-11.5319
8.1523,0.5132,-11.5318
8.1628,0.5149,-11.5318
8.1703,0.5163,-11.5318
8.1781,0.5180,-11.5318
8.1889,0.5205,-11.5318
8.2011,0.5231,-11.5318
8.2132,0.5251,-11.5318
8.2254,0.5260,-11.5318
8.2376,0.5266,-11.5319
8.2478,0.5274,-11.5319
8.2549,0.5286,-11.5319
8.2630,0.5309,-11.5319
8.2742,0.5344,-11.5318
8.2856,0.5378,-11.5318
8.2940,0.5401,-11.5318
8.3008,0.5418,-11.5318
8.3107,0.5444,-11.5318
8.3229,0.5479,-11.5318
8.3330,0.5509,-11.5319
8.3400,0.5530,-11.5319
8.3482,0.5557,-11.5319
8.3590,0.5597,-11.5318
8.3677,0.5637,-11.5318
8.3743,0.5682,-11.5318
8.3810,0.5738,-11.5318
8.3872,0.5798,-11.5319
8.3932,0.5860,-11.5319
8.3985,0.5921,-11.5318
8.4040,0.5990,-11.5318
8.4093,0.6059,-11.5318
8.4147,0.6131,-11.5318
8.4199,0.6202,-11.5319
8.4248,0.6275,-11.5319
8.4298,0.6352,-11.5318
8.4341,0.6416,-11.5318
8.4392,0.6497,-11.5318
8.4439,0.6577,-11.5319
8.4481,0.6645,-11.5319
8.4532,0.6723,-11.5318
8.4575,0.6795,-11.5318
8.4621,0.6876,-11.5318
8.4669,0.6960,-11.5319
8.4706,0.7023,-11.5319
8.4753,0.7105,-11.5318
8.4803,0.7188,-11.5318
8.4842,0.7255,-11.5318
8.4890,0.7339,-11.5319
8.4934,0.7416,-11.5319
8.4974,0.7491,-11.5318
8.5019,0.7580,-11.5318
8.5058,0.7655,-11.5318
8.5097,0.7732,-11.5319
8.5141,0.7826,-11.5319
8.5178,0.7904,-11.5318
8.5216,0.7979,-11.5318
